AffiliateURL,Algorithm,Company,Cost,CurrenciesAvailable,CurrenciesAvailableLogo,CurrenciesAvailableName,Currency,EquipmentType,HashesPerSecond,Id,LogoUrl,Name,ParentId,PowerConsumption,Recommended,Sponsored,Url,key,source,timestamp_api_call
http://ehash.com/,SHA256,Avalon,0.06,BTC,/media/19633/btc.png,Bitcoin,BTC,USB,7000000000,2451,/media/19540/avalonnano.jpg,Avalon Nano,2357,7,False,False,/mining/avalon/avalon-nano/,2451,cryptocompare,2018-01-01 14:59:58.398718
http://ehash.com/,SHA256,Avalon,1.57,BTC,/media/19633/btc.png,Bitcoin,BTC,Rig,1300000000000,2452,/media/19539/avalon4.jpg,Avalon4.1 – 1.3T,2357,990,False,False,/mining/avalon/avalon41-13t/,2452,cryptocompare,2018-01-01 14:59:58.402197
http://ehash.com/,SHA256,Avalon,6.84,BTC,/media/19633/btc.png,Bitcoin,BTC,Rig Bundle,3900000000000,2453,/media/19539/avalon4.jpg,Avalon4.1 – 4.2T,2357,2970,False,False,/mining/avalon/avalon41-42t/,2453,cryptocompare,2018-01-01 14:59:58.400393
https://www.bitmaintech.com/productDetail.htm?pid=00020150124112513358te42YNfK0683,SHA256,BitMain,275.0,BTC,/media/19633/btc.png,Bitcoin,USD,Rig,1000000000000,2454,/media/19531/antminerc1.jpg,AntMiner C1,2359,800,False,False,/mining/bitmain/antminer-c1/,2454,cryptocompare,2018-01-01 14:59:58.396961
https://www.bitmaintech.com/productDetail.htm?pid=0002015010910534350743Cb2LmG062C,SHA256,BitMain,20.0,BTC,/media/19633/btc.png,Bitcoin,USD,USB,63000000000,2455,/media/20533/antminer-u3.jpg,Antminer U3,2359,63,False,False,/mining/bitmain/antminer-u3/,2455,cryptocompare,2018-01-01 14:59:58.395263
http://www.spondoolies-tech.com/,SHA256,Spondoolies Tech,479.0,BTC,/media/19633/btc.png,Bitcoin,USD,Rig,1700000000,2476,/media/19520/sp20.jpg,SP20,2367,1200,False,False,/mining/spondoolies-tech/sp20/,2476,cryptocompare,2018-01-01 14:59:58.332762
http://www.spondoolies-tech.com/,SHA256,Spondoolies Tech,1195.0,BTC,/media/19633/btc.png,Bitcoin,USD,Rig Bundle,5100000000000,2477,/media/19520/sp20.jpg,SP20 (x3) Nano Farm,2367,3600,False,False,/mining/spondoolies-tech/sp20-x3-nano-farm/,2477,cryptocompare,2018-01-01 14:59:58.330827
http://www.spondoolies-tech.com/,SHA256,Spondoolies Tech,5975.0,BTC,/media/19633/btc.png,Bitcoin,USD,Rig Bundle,25500000000000,2478,/media/19520/sp20.jpg,SP20 (x15) Mini Farm,2367,18000,False,False,/mining/spondoolies-tech/sp20-x15-mini-farm/,2478,cryptocompare,2018-01-01 14:59:58.349789
http://www.spondoolies-tech.com/,SHA256,Spondoolies Tech,2075.0,BTC,/media/19633/btc.png,Bitcoin,USD,Rig,4900000000000,2479,/media/19525/yukonsp31.jpg,SP31 Yukon,2367,3000,False,False,/mining/spondoolies-tech/sp31-yukon/,2479,cryptocompare,2018-01-01 14:59:58.464787
https://www.bitmaintech.com/productDetail.htm?pid=00020160129054250700R0OMI3KI061A,SHA256,BitMain,2.1,BTC,/media/19633/btc.png,Bitcoin,BTC,ASIC,4730000000000,10980,/media/20703/bitmain-s7-miner.jpg,AntMiner S7 Batch 10,2359,1293,True,False,/mining/bitmain/antminer-s7-miner/,10980,cryptocompare,2018-01-01 14:59:58.388961
http://www.spondoolies-tech.com/products/sp50,SHA256,Spondoolies Tech,34495.0,BTC,/media/19633/btc.png,Bitcoin,USD,Rig,110000000000000,12349,/media/20714/sp50.jpg,SP50,2367,16570,False,False,/mining/spondoolies-tech/sp50/,12349,cryptocompare,2018-01-01 14:59:58.478697
http://gpushack.com/collections/gpushack/products/gpushack-hd-7950,Ethash,GpuShack,179.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Refurbished GPU,280,15760,/media/350599/gpushack_hd_7950.jpg,AMD Radeon HD 7950,15757,140,True,False,/mining/gpushack/gpushack-hd-7950/,15760,cryptocompare,2018-01-01 14:59:58.301329
http://gpushack.com/collections/gpushack/products/gpushack-r9-270x,Ethash,GpuShack,139.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Refurbished GPU,12000000,15762,/media/350599/gpushack_hd_7950.jpg,AMD Radeon R9 270X ,15757,180,True,False,/mining/gpushack/gpushack-r9-270x/,15762,cryptocompare,2018-01-01 14:59:58.298067
http://gpushack.com/collections/gpushack/products/gpushack-r9-280x,Ethash,GpuShack,189.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Refurbished GPU,18000000,15763,/media/350599/gpushack_hd_7950.jpg,AMD Radeon R9 280X,15757,180,True,False,/mining/gpushack/gpushack-r9-280x/,15763,cryptocompare,2018-01-01 14:59:58.299688
http://ehash.com/,SHA256,Avalon,4.93,BTC,/media/19633/btc.png,Bitcoin,BTC,Rig,3500000000000,16054,/media/350668/avalon-miner-6.png,Avalon 6.0,2357,1050,False,False,/mining/avalon/avalon-60/,16054,cryptocompare,2018-01-01 14:59:58.487688
http://www.amazon.co.uk/Sapphire-290X-TRI-X-Graphics-PCI-E/dp/B00HFA45FY/ref=as_sl_pc_ss_til?tag=crypto0e-21&linkCode=w01&linkId=&creativeASIN=B00HFA45FY,Ethash,AMD,400.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,22000000,16063,/media/350671/radeon-r9-390x-tri-x-ethereum-mining.png,Radeon R9 290x Tri-X ,465394,290,True,False,/mining/amd/radeon-r9-290x-tri-x-ethereum-mining/,16063,cryptocompare,2018-01-01 14:59:58.364080
http://www.amazon.co.uk/Sapphire-Graphics-Express-4096-Bit-Mini-ITX/dp/B014SVZL14/ref=as_sl_pc_ss_til?tag=crypto0e-21&linkCode=w01&linkId=&creativeASIN=B014SVZL14,Ethash,AMD,880.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,23000000,16064,/media/350672/radeon-r9-nano-tri-x-ethereum-minining.png,Radeon R9 Nano,465394,175,False,False,/mining/amd/radeon-r9-nano-ethereum-mining/,16064,cryptocompare,2018-01-01 14:59:58.359488
http://www.amazon.co.uk/gp/product/B011LRKSNY/ref=as_li_tl?ie=UTF8&camp=1634&creative=19450&creativeASIN=B011LRKSNY&linkCode=as2&tag=crypto0e-21,Ethash,AMD,680.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,23500000,16066,/media/350673/radeon-r9-fury-x-ethereum-minining.png,Radeon R9 Fury X,465394,275,True,False,/mining/amd/radeon-r9-fury-x-ethereum-mining/,16066,cryptocompare,2018-01-01 14:59:58.360998
http://www.amazon.com/Sapphire-Radeon-PCI-Express-Graphics-21207-00-43G/dp/B00GG0E04K,Ethash,AMD,680.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,36000000,16068,/media/350674/radeon-r9-hd-7990-ethereum-minining.png,Radeon R9 HD 7990,465394,375,False,False,/mining/amd/radeon-r9-hd-7990-ethereum-mining/,16068,cryptocompare,2018-01-01 14:59:58.367093
"http://www.amazon.co.uk/gp/product/B00ICUGOP0/ref=as_li_tl?ie=UTF8&camp=1634&creative=19450&creativeASIN=B00ICUGOP0&linkCode=as2&tag=crypto0e-21"">Asus Nvidia GeForce GTX 750 Ti Graphics Card (2GB, GDDR5, PCI-Express 3.0)</a><img src=""http://ir-uk.amazon-adsystem.com/e/ir?t=crypto0e-21&l=as2&o=2&a=B00ICUGOP0",Ethash,nVidia,150.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,6000000,16073,/media/350676/nvidia-geforce-gtx-750-ti-ethereum-minining.png,Nvidia GeForce GTX 750 Ti Ethereum Mining,137344,40,False,False,/mining/nvidia/nvidia-geforce-gtx-750-ti-ethereum-mining/,16073,cryptocompare,2018-01-01 14:59:58.292685
"http://www.amazon.co.uk/gp/product/B00TPQQRZ2/ref=as_li_tl?ie=UTF8&camp=1634&creative=19450&creativeASIN=B00TPQQRZ2&linkCode=as2&tag=crypto0e-21"">Asus 4 GB Strix GTX970 Nvidia PCI Express Graphics Card</a><img src=""http://ir-uk.amazon-adsystem.com/e/ir?t=crypto0e-21&l=as2&o=2&a=B00TPQQRZ2""",Ethash,nVidia,520.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,15900000,16075,/media/350677/nvidia-geforce-gtx-970-ethereum-mining-calculator.png,Nvidia GeForce GTX 970 Ethereum Mining,137344,145,False,False,/mining/nvidia/nvidia-geforce-gtx-970-ethereum-mining/,16075,cryptocompare,2018-01-01 14:59:58.296276
http://www.amazon.com/Sapphire-Radeon-PCI-Express-Graphics-21234-00-40G/dp/B00JS8JRHW/ref=sr_1_1?s=pc&ie=UTF8&qid=1454605802&sr=1-1&keywords=Radeon+R9+295x2,Ethash,AMD,600.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,46000000,16077,/media/350678/radeon-r9-295x2-ethereum-minining.png,Radeon R9 295x2,465394,500,False,False,/mining/amd/radeon-r9-295x2-ethereum-mining/,16077,cryptocompare,2018-01-01 14:59:58.294530
"http://www.amazon.co.uk/gp/product/B00ICUGP5Y/ref=as_li_tl?ie=UTF8&camp=1634&creative=19450&creativeASIN=B00ICUGP5Y&linkCode=as2&tag=crypto0e-21"">Asus Nvidia GeForce GTX 750 Graphics Card (1GB, GDDR5, PCI-Express 3.0)</a><img src=""http://ir-uk.amazon-adsystem.com/e/ir?t=crypto0e-21&l=as2&o=2&a=B00ICUGP5Y""",Ethash,nVidia,140.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,5400000,16079,/media/350676/nvidia-geforce-gtx-750-ti-ethereum-minining.png,Nvidia GeForce GTX 750 Ethereum Mining,137344,55,False,False,/mining/nvidia/nvidia-geforce-gtx-750-ethereum-mining/,16079,cryptocompare,2018-01-01 14:59:58.290618
http://www.amazon.com/Sapphire-Radeon-GDDR5-Graphics-11199-03-20G/dp/B007JCNOY6/ref=as_li_tl?ie=UTF8&camp=1634&creative=19450&creativeASIN=B011LRKSNY&linkCode=as2&tag=crypto0e-21,Ethash,AMD,140.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,10200000,16080,/media/350679/radeon-hd-7870-ethereum-mining.png,Radeon HD 7870,465394,175,False,False,/mining/amd/radeon-hd-7870-ethereum-mining/,16080,cryptocompare,2018-01-01 14:59:58.382507
http://www.amazon.co.uk/Sapphire-Graphics-Express-Display-256-Bit/dp/B01851LVS0/ref=as_sl_pc_ss_til?tag=crypto0e-21&linkCode=w01&linkId=&creativeASIN=B00HFA45FY,Ethash,AMD,300.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,18000000,16485,/media/350748/sapphire-radeon-380x.png,Radeon R9 380x ,465394,200,False,False,/mining/amd/radeon-r9-380x-ethereum-mining/,16485,cryptocompare,2018-01-01 14:59:58.375560
https://swdigitalservice.de,Ethash,swMining,778.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,18000000,17813,/media/350817/home-miner-280x.png,Home 280x Rig,17807,225,False,False,/mining/swmining/swmining-home-280x-rig/,17813,cryptocompare,2018-01-01 14:59:58.462988
https://swdigitalservice.de,Ethash,swMining,2738.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,100000000,17814,/media/350818/office-miner-380x.png,Pro 380x,17807,1200,False,False,/mining/swmining/swmining-pro-380x/,17814,cryptocompare,2018-01-01 14:59:58.466570
http://www.amazon.co.uk/Asus-Graphics-PCI-E-GDDR5-DVI-I/dp/B00ZPO8CYC,Ethash,AMD,170.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,12000000,18260,/media/350826/r7370.jpg,Strix Radeon R7 370 ,465394,110,False,False,/mining/amd/strix-radeon-r7-370-ethereum-mining/,18260,cryptocompare,2018-01-01 14:59:58.451303
http://www.amazon.co.uk/Sapphire-Radeon-Nitro-GDDR5-Graphics/dp/B016EY8JMG/ref=as_sl_pc_ss_til?tag=crypto0e-21&linkCode=w01&linkId=&creativeASIN=B00HFA45FY,Ethash,AMD,240.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,17000000,18261,/media/350748/sapphire-radeon-380x.png,Radeon R9 380,465394,190,False,False,/mining/amd/radeon-r9-380-ethereum-mining/,18261,cryptocompare,2018-01-01 14:59:58.452806
http://gpushack.com/collections/all-gpus-for-sale/products/msi-gtx-970-oc-1,Ethash,GpuShack,259.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Refurbished GPU,15000000,18828,/media/350843/msi_gtx_970_oc_geforce.jpg,MSI GTX 970 OC,15757,145,True,False,/mining/gpushack/gpushack-msi-gtx-970-oc/,18828,cryptocompare,2018-01-01 14:59:58.508008
https://www.bitmaintech.com/productDetail.htm?pid=0002016052907243375530DcJIoK0654,SHA256,BitMain,2725.0,BTC,/media/19633/btc.png,Bitcoin,USD,ASIC,13500000000000,20266,/media/350898/antminer-s9-bitcoin-miner.png,S9 Antminer,2359,1375,False,False,/mining/bitmain/antminer-s9-miner/,20266,cryptocompare,2018-01-01 14:59:58.495671
https://www.overclockers.co.uk/sapphire-radeon-rx-480-4096mb-gddr5-pci-express-graphics-card-gx-37a-sp.html,Ethash,AMD,199.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,25000000,22375,/media/351093/gx37asp_143397_800x800.jpg,Radeon Rx 480,465394,150,False,False,/mining/amd/radeon-rx-480-ethereum-mining/,22375,cryptocompare,2018-01-01 14:59:58.316470
https://www.overclockers.co.uk/sapphire-radeon-rx-470-nitro-oc-8192mb-gddr5-pci-express-rgb-graphics-card-gx-37e-sp.html,Ethash,AMD,219.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,GPU,24000000,26161,/media/351409/rx-470.jpg,Radeon RX 470 Ethereum Mining,465394,150,False,False,/mining/amd/radeon-rx-470-ethereum-mining/,26161,cryptocompare,2018-01-01 14:59:58.328761
https://www.amazon.co.uk/Asus-R9280X-DC2T-3GD5-1070MHz-Express-Graphics/dp/B00FRV9FDK,Equihash,AMD,286.76,ZEC,/media/351360/zec.png,ZCash,USD,GPU,200,31660,/media/351898/asus-radeon-r9-280x-directcu-ii-top.jpg,Radeon R9 280x ,465394,250,False,False,/mining/amd/radeon-r9-280x-directcuii-zcash-mining/,31660,cryptocompare,2018-01-01 14:59:58.320170
https://www.overclockers.co.uk/sapphire-radeon-rx-480-4096mb-gddr5-pci-express-graphics-card-gx-37a-sp.html,Equihash,AMD,199.0,ZEC,/media/351360/zec.png,ZCash,USD,GPU,220,31662,/media/351093/gx37asp_143397_800x800.jpg,Radeon Rx 480,465394,150,False,False,/mining/amd/radeon-rx-480-zcash-mining/,31662,cryptocompare,2018-01-01 14:59:58.323339
https://www.overclockers.co.uk/sapphire-radeon-rx-470-nitro-oc-8192mb-gddr5-pci-express-rgb-graphics-card-gx-37e-sp.html,Equihash,AMD,219.0,ZEC,/media/351360/zec.png,ZCash,USD,GPU,220,31666,/media/351409/rx-470.jpg,Radeon RX 470,465394,150,False,False,/mining/amd/radeon-rx-470-zcash-mining/,31666,cryptocompare,2018-01-01 14:59:58.325955
https://www.amazon.com/Sapphire-Radeon-PCI-Express-Graphics-11196-16-20G/dp/B0098HW1HG/ref=sr_1_1?ie=UTF8&qid=1478158842&sr=8-1&keywords=sapphire+hd+7950,Equihash,AMD,150.0,ZEC,/media/351360/zec.png,ZCash,USD,GPU,180,31696,/media/351899/sapphire_7950oc_4.jpg,Radeon R9 7950,465394,140,False,False,/mining/amd/radeon-hd-7950-zcash-mining/,31696,cryptocompare,2018-01-01 14:59:58.493961
https://www.amazon.co.uk/Sapphire-390X-Graphics-GDDR5-DVI-I/dp/B00YXSL3Y2,Equihash,AMD,400.0,ZEC,/media/351360/zec.png,ZCash,USD,GPU,280,35204,/media/352220/r9390x.jpg,Radeon R9 390x,465394,275,False,False,/mining/amd/radeon-r9-390x-zcash-mining/,35204,cryptocompare,2018-01-01 14:59:58.309250
https://mineshop.eu/ethereum-miner/ethereum-miner-eht-gpu-mining-r-380-detail#,Ethash,MineShop,2143.54,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,125000000,35569,/media/352238/eth_rig_125.png,Ethereum Mining Rig 125MH/s,35553,800,False,False,/mining/mineshop/ethereum-mining-rig-125mhs/,35569,cryptocompare,2018-01-01 14:59:58.490925
https://mineshop.eu/ethereum-miner/ethereum-miner-eth-gpu-mining-amd-rx470-detail,Ethash,MineShop,2251.58,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,168000000,35575,/media/352239/eth_rig_168.png,Ethereum Mining Rig 168MH/s,35553,880,False,False,/mining/mineshop/ethereum-mining-rig-168mhs/,35575,cryptocompare,2018-01-01 14:59:58.468257
https://mineshop.eu/ethereum-miner/ethereum-miner-eth-gpu-mining-amd-rx480-detail,Ethash,MineShop,2787.19,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,188000000,35577,/media/352240/eth_rig_188.png,Ethereum Mining Rig 188MH/s,35553,990,False,False,/mining/mineshop/ethereum-mining-rig-188mhs/,35577,cryptocompare,2018-01-01 14:59:58.470007
https://mineshop.eu/zcash-miners/zcash-zec-miner-zcash-mining-detail?showall=1,Equihash,MineShop,2357.73,ZEC,/media/351360/zec.png,ZCash,USD,Rig,1165,35579,/media/1382718/mineshop-zcash.png,Zcash Mining Rigs 1300H/s,35553,840,False,False,/mining/mineshop/zcash-mining-rig-1300hs/,35579,cryptocompare,2018-01-01 14:59:58.461106
https://mineshop.eu/monero-xmr-miners/monero-miner-gpu-mining-detail,CryptoNight,MineShop,2142.9,XMR,/media/19969/xmr.png,Monero,USD,Rig,3200,35580,/media/352238/eth_rig_125.png,Monero Mining Rig 3200 H/s,35553,800,False,False,/mining/mineshop/monero-mining-rig-3200hs/,35580,cryptocompare,2018-01-01 14:59:58.482557
https://mineshop.eu/monero-xmr-miners/monero-miner-gpu-mining-rx470-detail,CryptoNight,MineShop,2304.81,XMR,/media/19969/xmr.png,Monero,USD,Rig,4230,35581,/media/352241/zec_rig_1165.png,Monero Mining Rig 4230H/s,35553,750,False,False,/mining/mineshop/monero-mining-rig-4230hs/,35581,cryptocompare,2018-01-01 14:59:58.484405
https://shop.bitmain.com/productDetail.htm?pid=00020170113035124055C7pSkE6a066C,SHA256,BitMain,1132.0,BTC,/media/19633/btc.png,Bitcoin,USD,ASIC,8700000000000,38955,/media/1382169/antminerr4.png,Antminer R4,2359,845,False,False,/mining/bitmain/antminer-r4-miner/,38955,cryptocompare,2018-01-01 14:59:58.306034
https://www.nextinnovationsg.com/product-page/desktop-with-mining-capability-mining-rig,Ethash,Next Innovation,2420.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,132000000,45689,/media/1382662/nextinnovationrig.jpg,Ethereum Mining Rig 132MH/s,44616,560,False,False,/mining/next-innovation/ethereum-mining-rig-132mhs/,45689,cryptocompare,2018-01-01 14:59:58.387463
https://mineshop.eu/dash-coin-miners/baikal-mini-150m-dash-miner-detail,X11,MineShop,375.48,DASH,/media/20626/imageedit_27_4355944719.png,DigitalCash,USD,Rig,150000000,49492,/media/1382719/baikal_dashminer.png,Baikal mini 150MH/s Dash Miner,35553,40,False,False,/mining/mineshop/baikal-mini-150mhs-dash-miner/,49492,cryptocompare,2018-01-01 14:59:58.498430
https://mineshop.eu/dash-coin-miners/baikal-quadruple-dash-miner-detail,X11,MineShop,1395.35,DASH,/media/20626/imageedit_27_4355944719.png,DigitalCash,USD,Rig,600000000,49561,/media/1382720/baikal_dashminer2.jpg,Baikal Quadruple 600MH/s Dash Miner,35553,160,False,False,/mining/mineshop/baikal-quadruple-600mhs-dash-miner/,49561,cryptocompare,2018-01-01 14:59:58.384120
https://mineshop.eu/dash-coin-miners/baikal-giant-a900-dash-miner-detail,X11,MineShop,2682.86,DASH,/media/20626/imageedit_27_4355944719.png,DigitalCash,USD,Rig,600000000,49564,/media/1382721/baikal-giant-a900-miner.jpg,Baikal Giant-A900 Dash Miner 900 MH/s,35553,217,False,False,/mining/mineshop/baikal-giant-a900-dash-miner-900-mhs/,49564,cryptocompare,2018-01-01 14:59:58.380690
https://shop.bitmain.com/productDetail.htm?pid=00020170419094808234498DQ4bW0625,SHA256,BitMain,1250.0,BTC,/media/19633/btc.png,Bitcoin,USD,ASIC,12500000000000,61423,/media/1382997/antminer-t9.png,T9 Antminer,2359,1576,False,False,/mining/bitmain/antminer-t9-miner/,61423,cryptocompare,2018-01-01 14:59:58.373706
https://shop.bitmain.com/productDetail.htm?pid=00020160307072415240XwaQIqfF06D3,SHA256,BitMain,59.0,BTC,/media/19633/btc.png,Bitcoin,USD,Chip,5500000000,61430,/media/1382996/antrouter-r1.jpg,R1 AntRouter,2359,4,False,False,/mining/bitmain/antrouter-r1-router/,61430,cryptocompare,2018-01-01 14:59:58.339913
https://shop.bitmain.com/productDetail.htm?pid=00020170421084559639JXjxhiwd0732,Scrypt,BitMain,1586.0,LTC,/media/19782/litecoin-logo.png,Litecoin,USD,ASIC,504000000,61433,/media/1382997/antminer-l3plus.png,L3+ Antminer,2359, 800,False,False,/mining/bitmain/antminer-l3plus/,61433,cryptocompare,2018-01-01 14:59:58.342562
http://www.nvidia.com/page/home.html,Equihash,nVidia,700.0,ZEC,/media/351360/zec.png,ZCash,USD,GPU,680,137365,/media/1383573/geforce-gtx-1080ti.png,nVidia Geforce GTX 1080 TI ZCash Mining,137344,250,True,False,/mining/nvidia/nvidia-geforce-gtx-1080-ti/,137365,cryptocompare,2018-01-01 14:59:58.318244
http://quan-li.com/ethmining/en/product/ethclassic/,Ethash,Quanli Technology,29600.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,165000000,206580,/media/1383962/classic.jpg,ETH Mining Rig Classic,202037,1000,False,False,/mining/quanli-technology/eth-mining-rig-classic-165mhs/,206580,cryptocompare,2018-01-01 14:59:58.459115
http://quan-li.com/ethmining/en/product/ethelite/,Ethash,Quanli Technology,30000.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,180000000,206581,/media/1383963/elite.jpg,ETH Mining Rig Elite,202037,1200,False,False,/mining/quanli-technology/eth-mining-rig-elite-180mhs/,206581,cryptocompare,2018-01-01 14:59:58.457123
http://quan-li.com/ethmining/en/product/ethelite/,Ethash,Quanli Technology,25000.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,170000000,206591,/media/1383965/pro.jpg,ETH Mining Rig Pro,202037,1200,False,False,/mining/quanli-technology/eth-mining-rig-pro-170mhs/,206591,cryptocompare,2018-01-01 14:59:58.393773
http://quan-li.com/ethmining/en/product/ethclassic/,Ethash,Quanli Technology,28300.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,130000000,206601,/media/1383964/lite.jpg,ETH Mining Rig Lite,202037,1000,False,False,/mining/quanli-technology/eth-mining-rig-lite-130mhs/,206601,cryptocompare,2018-01-01 14:59:58.449709
http://quan-li.com/ethmining/en/product/ethambition1070/,Ethash,Quanli Technology,37900.0,ETH,/media/20646/eth_logo.png,Ethereum,USD,Rig,240000000,206605,/media/1383966/ambition.jpg,ETH Mining Rig Ambition 1070,202037,2000,False,False,/mining/quanli-technology/eth-mining-rig-ambition-240mhs/,206605,cryptocompare,2018-01-01 14:59:58.404113
