Id,Points,is_closed,likes,link,name,socialsource,source,symbol,symbol_id,talking_about,timestamp_api_call
230,0,,,,,Facebook,cryptocompare,JPC*,371902,,2017-12-28 01:44:45.681704
231,0,,,,,Facebook,cryptocompare,KARM,16127,,2017-12-28 01:44:46.310442
232,0,,,,,Facebook,cryptocompare,LKK,130939,,2017-12-27 21:23:19.714208
233,8235,False,7865.0,https://www.facebook.com/litecoincommunity/,Litecoin,Facebook,cryptocompare,LTC,3808,37.0,2017-12-27 15:53:42.766207
234,0,,,,,Facebook,cryptocompare,LYB,13281,,2017-12-27 21:23:26.478494
235,0,,,,,Facebook,cryptocompare,MAD,131079,,2017-12-27 21:23:21.881367
236,0,,,,,Facebook,cryptocompare,MAPC,12223,,2017-12-27 21:23:07.599362
237,0,,,,,Facebook,cryptocompare,MAT*,108094,,2017-12-27 21:22:54.661572
238,0,,,,,Facebook,cryptocompare,MCAP,131154,,2017-12-27 21:23:24.292052
239,0,,,,,Facebook,cryptocompare,MI,12225,,2017-12-27 21:23:09.273188
240,0,,,,,Facebook,cryptocompare,MMC,5389,,2017-12-28 01:45:54.743403
241,0,,,,,Facebook,cryptocompare,MMXVI,36992,,2017-12-28 01:45:55.224867
242,0,,,,,Facebook,cryptocompare,MN,4563,,2017-12-28 01:45:56.116467
243,5731,False,5651.0,https://www.facebook.com/mincoin.us/,Mincoin,Facebook,cryptocompare,MNC,4564,8.0,2017-12-28 01:45:56.737921
244,0,,,,,Facebook,cryptocompare,MND,15888,,2017-12-28 01:45:57.189687
245,0,,,,,Facebook,cryptocompare,MNX,389849,,2017-12-28 01:45:58.269244
246,0,,,,,Facebook,cryptocompare,MNY,208001,,2017-12-28 01:45:58.832729
247,0,,,,,Facebook,cryptocompare,MONETA,30364,,2017-12-28 01:45:59.871978
248,0,,,,,Facebook,cryptocompare,MRS,5410,,2017-12-28 01:46:00.815345
249,0,,,,,Facebook,cryptocompare,MTR,5340,,2017-12-28 01:46:01.223964
250,0,,,,,Facebook,cryptocompare,MUDRA,25820,,2017-12-28 01:46:01.951695
251,1744,False,1504.0,https://www.facebook.com/MonetaryUnit/,MonetaryUnit,Facebook,cryptocompare,MUE,22325,24.0,2017-12-28 01:46:02.565622
252,0,,,,,Facebook,cryptocompare,MUSIC,53950,,2017-12-28 01:46:03.661185
253,0,,,,,Facebook,cryptocompare,MWC,6107,,2017-12-28 01:46:04.518010
254,1328,False,568.0,https://www.facebook.com/martexcoin/,MarteXcoin,Facebook,cryptocompare,MXT,53944,76.0,2017-12-28 01:46:05.878868
255,0,,,,,Facebook,cryptocompare,MYB,179345,,2017-12-28 01:46:06.622654
256,0,,,,,Facebook,cryptocompare,MYST,136190,,2017-12-27 21:23:27.732146
257,0,,,,,Facebook,cryptocompare,MZC,4568,,2017-12-28 01:46:07.924143
258,0,,,,,Facebook,cryptocompare,NAN,4569,,2017-12-28 01:46:08.343675
259,0,,,,,Facebook,cryptocompare,NAS2,16717,,2017-12-28 01:46:09.015330
260,112,False,112.0,https://www.facebook.com/Nautiluscoin-301698040006670/,Nautiluscoin,Facebook,cryptocompare,NAUT,4570,0.0,2017-12-28 01:46:09.716060
261,10645,False,4495.0,https://www.facebook.com/NAVCoin/,NAV Coin,Facebook,cryptocompare,NAV,4571,615.0,2017-12-28 01:46:10.696654
262,0,,,,,Facebook,cryptocompare,NBL,4572,,2017-12-28 01:46:11.733887
263,0,,,,,Facebook,cryptocompare,NDOGE,45044,,2017-12-28 01:46:12.705299
264,47012,False,46092.0,https://www.facebook.com/neblioteam/,Neblio,Facebook,cryptocompare,NEBL,222085,92.0,2017-12-28 01:46:13.624495
265,0,,,,,Facebook,cryptocompare,NEC,4573,,2017-12-28 01:46:14.326917
266,0,,,,,Facebook,cryptocompare,NEF,112405,,2017-12-27 21:22:57.901626
267,0,,,,,Facebook,cryptocompare,NEOG,370947,,2017-12-28 01:46:17.304834
268,0,,,,,Facebook,cryptocompare,NEU,372377,,2017-12-28 01:46:18.270478
269,204,False,184.0,https://www.facebook.com/nevacoin/,Nevacoin,Facebook,cryptocompare,NEVA,21669,2.0,2017-12-28 01:46:19.465581
270,0,,,,,Facebook,cryptocompare,NEWB,380794,,2017-12-28 01:46:21.604810
271,0,,,,,Facebook,cryptocompare,NGC,466339,,2017-12-28 01:46:22.774853
272,0,,,,,Facebook,cryptocompare,NICE,43253,,2017-12-28 01:46:23.611225
273,1182,False,792.0,https://www.facebook.com/nimfamoney/,Nimfamoney,Facebook,cryptocompare,NIMFA,234596,39.0,2017-12-28 01:46:24.585036
274,0,,,,,Facebook,cryptocompare,NIO,412112,,2017-12-28 01:46:25.469242
275,0,,,,,Facebook,cryptocompare,NKT,5334,,2017-12-28 01:46:25.985740
276,0,,,,,Facebook,cryptocompare,NLC,29010,,2017-12-28 01:46:27.143268
277,0,,,,,Facebook,cryptocompare,NMB,4575,,2017-12-28 01:46:27.957676
278,1803,False,1703.0,https://www.facebook.com/Namecoin.org/,Namecoin,Facebook,cryptocompare,NMC,4580,10.0,2017-12-28 01:46:31.293914
279,0,,,,,Facebook,cryptocompare,NOBL,4577,,2017-12-28 01:46:32.056872
280,0,,,,,Facebook,cryptocompare,NODE,5402,,2017-12-28 01:46:32.668727
281,0,,,,,Facebook,cryptocompare,NOO,41971,,2017-12-28 01:46:35.431843
282,1570,False,1280.0,https://www.facebook.com/Dnotescoin-777105165651768/,Dnotescoin,Facebook,cryptocompare,NOTE,5322,29.0,2017-12-28 01:46:36.485428
283,0,,,,,Facebook,cryptocompare,NRB,4576,,2017-12-28 01:46:37.589150
284,0,,,,,Facebook,cryptocompare,NRC,44001,,2017-12-28 01:46:37.985142
285,0,,,,,Facebook,cryptocompare,NRS,4578,,2017-12-28 01:46:38.380032
286,0,,,,,Facebook,cryptocompare,NTC,29366,,2017-12-28 01:46:39.244782
287,0,,,,,Facebook,cryptocompare,NTCC,41819,,2017-12-28 01:46:40.349445
288,0,,,,,Facebook,cryptocompare,NUKE,44799,,2017-12-28 01:46:46.480030
289,0,,,,,Facebook,cryptocompare,NUM,20583,,2017-12-28 01:46:47.029402
290,0,,,,,Facebook,cryptocompare,NVC,4579,,2017-12-28 01:46:53.565678
291,1176,False,436.0,https://www.facebook.com/beyondvoid/,Beyond the void,Facebook,cryptocompare,NXC,35678,74.0,2017-12-28 01:46:54.533825
292,0,,,,,Facebook,cryptocompare,NXE,22240,,2017-12-28 01:46:55.039232
293,27689,False,20589.0,https://www.facebook.com/NxtBlockchain/,Nxt Blockchain,Facebook,cryptocompare,NXT,1183,710.0,2017-12-27 21:23:04.111527
294,0,,,,,Facebook,cryptocompare,NXTI,3650,,2017-12-28 01:47:02.465486
295,82,False,72.0,https://www.facebook.com/NewYorkCoin-586472044777456/,NewYorkCoin,Facebook,cryptocompare,NYC,247232,1.0,2017-12-28 01:47:08.540062
296,0,,,,,Facebook,cryptocompare,NZC,24892,,2017-12-28 01:47:10.462121
297,0,,,,,Facebook,cryptocompare,OAX,180013,,2017-12-28 01:47:11.684559
298,468,False,468.0,https://www.facebook.com/obits.io/,Open_Bits,Facebook,cryptocompare,OBITS,15323,0.0,2017-12-28 01:47:14.451008
299,0,,,,,Facebook,cryptocompare,OBS,22177,,2017-12-28 01:47:17.020388
300,901,False,501.0,https://www.facebook.com/oceanlab.eu/,Oceanlab_eu,Facebook,cryptocompare,OCL,214738,40.0,2017-12-28 01:47:18.163706
301,0,,,,,Facebook,cryptocompare,OCTO,5393,,2017-12-28 01:47:18.566116
302,2446,False,2006.0,https://www.facebook.com/TheObsidianPlatform/,Obsidian Platform,Facebook,cryptocompare,ODN,319075,44.0,2017-12-28 01:47:19.363483
303,0,,,,,Facebook,cryptocompare,ODNT,34847,,2017-12-28 01:47:20.201512
304,0,,,,,Facebook,cryptocompare,OLDSF,20640,,2017-12-28 01:47:21.030637
305,0,,,,,Facebook,cryptocompare,OLYMP,29715,,2017-12-28 01:47:22.277889
306,1975,False,1965.0,https://www.facebook.com/BonPeKaO/,BON,Facebook,cryptocompare,OMA,22280,1.0,2017-12-28 01:47:22.711172
307,0,,,,,Facebook,cryptocompare,OPAL,4582,,2017-12-28 01:47:25.192363
308,0,,,,,Facebook,cryptocompare,OPES,42850,,2017-12-28 01:47:26.048850
309,1127,False,697.0,https://www.facebook.com/opusfoundation/,Opus,Facebook,cryptocompare,OPT,197054,43.0,2017-12-28 01:47:27.042140
310,21,False,21.0,https://www.facebook.com/Orlycoin-O-RLY-246256049059906/,Orlycoin O RLY?,Facebook,cryptocompare,ORLY,22258,0.0,2017-12-28 01:47:27.967864
311,0,,,,,Facebook,cryptocompare,ORME,301112,,2017-12-28 01:47:28.388568
312,0,,,,,Facebook,cryptocompare,OS76,41122,,2017-12-28 01:47:28.841979
313,0,,,,,Facebook,cryptocompare,OTN,370726,,2017-12-28 01:47:29.851853
314,0,,,,,Facebook,cryptocompare,OTX,188294,,2017-12-28 01:47:30.738223
315,11428,False,10498.0,https://www.facebook.com/pakcoinofficial/,Pakcoin official,Facebook,cryptocompare,PAK,17006,93.0,2017-12-28 01:47:31.350190
316,0,,,,,Facebook,cryptocompare,PART,191116,,2017-12-28 01:47:31.908204
317,0,,,,,Facebook,cryptocompare,PASL,50754,,2017-12-28 01:47:32.763568
318,0,,,,,Facebook,cryptocompare,PDC,22352,,2017-12-28 01:47:33.432960
319,0,,,,,Facebook,cryptocompare,PEN,33127,,2017-12-28 01:47:34.430180
320,0,,,,,Facebook,cryptocompare,PEPECASH,42663,,2017-12-28 01:47:34.837680
321,0,,,,,Facebook,cryptocompare,PEX,33010,,2017-12-28 01:47:35.230134
322,0,,,,,Facebook,cryptocompare,PFR,409155,,2017-12-28 01:47:35.720066
323,727,False,627.0,https://www.facebook.com/prospectors.io/,Prospectors,Facebook,cryptocompare,PGL,222125,10.0,2017-12-28 01:47:36.290694
324,0,,,,,Facebook,cryptocompare,PIO,28342,,2017-12-28 01:47:37.459920
325,0,,,,,Facebook,cryptocompare,PIRL,355019,,2017-12-28 01:47:38.191712
326,0,,,,,Facebook,cryptocompare,PIZZA,25830,,2017-12-28 01:47:39.329796
327,0,,,,,Facebook,cryptocompare,PKT,344086,,2017-12-28 01:47:40.253385
328,0,,,,,Facebook,cryptocompare,PLAY,369251,,2017-12-28 01:47:41.393003
329,0,,,,,Facebook,cryptocompare,PLBT,171884,,2017-12-28 01:47:41.808784
330,1501,False,1431.0,https://www.facebook.com/PLNcoin/,PLNcoin,Facebook,cryptocompare,PLNC,34493,7.0,2017-12-28 01:47:42.227952
331,0,,,,,Facebook,cryptocompare,PLR,184298,,2017-12-28 01:47:42.794408
332,569,False,559.0,https://www.facebook.com/Plutusit/,Plutus,Facebook,cryptocompare,PLU,42837,1.0,2017-12-28 01:47:43.326690
333,0,,,,,Facebook,cryptocompare,PLX,412081,,2017-12-28 01:47:43.733527
334,84,False,84.0,https://www.facebook.com/Pandacoin.PND/,Digitalpandacoin,Facebook,cryptocompare,PND,37366,0.0,2017-12-28 01:47:44.286595
335,999,False,469.0,https://www.facebook.com/voteclearpoll/,Clearpoll,Facebook,cryptocompare,POLL,319130,53.0,2017-12-28 01:47:44.929509
336,0,,,,,Facebook,cryptocompare,POLY,7567,,2017-12-28 01:47:45.628574
337,0,,,,,Facebook,cryptocompare,POS,370825,,2017-12-28 01:47:46.477172
338,0,,,,,Facebook,cryptocompare,POST,20444,,2017-12-28 01:47:46.907682
339,4176,False,3556.0,https://www.facebook.com/Peercoin/,Peercoin,Facebook,cryptocompare,PPC,2349,62.0,2017-12-28 01:47:47.445616
340,5257,False,1227.0,https://www.facebook.com/PayPiePlatform/,PayPie,Facebook,cryptocompare,PPP,327500,403.0,2017-12-28 01:47:48.853877
341,142354,False,142004.0,https://www.facebook.com/PeerPlays/,PeerPlays,Facebook,cryptocompare,PPY,29348,35.0,2017-12-28 01:47:49.271920
342,73,False,73.0,https://www.facebook.com/prospercoin/,Prosper Coin,Facebook,cryptocompare,PRC,3638,0.0,2017-12-28 01:47:50.086491
343,0,,,,,Facebook,cryptocompare,PRE,30024,,2017-12-28 01:47:50.673956
344,0,,,,,Facebook,cryptocompare,PRES,42841,,2017-12-28 01:47:51.241185
345,0,,,,,Facebook,cryptocompare,PRIME,20814,,2017-12-28 01:47:51.933329
346,0,,,,,Facebook,cryptocompare,PRL,429355,,2017-12-28 01:47:52.525888
347,0,,,,,Facebook,cryptocompare,PSB,29041,,2017-12-28 01:47:53.103455
348,0,,,,,Facebook,cryptocompare,PSI,29004,,2017-12-28 01:47:53.616432
349,0,,,,,Facebook,cryptocompare,PST,255777,,2017-12-28 01:47:54.129508
350,0,,,,,Facebook,cryptocompare,PSY,24871,,2017-12-28 01:47:54.645920
351,0,,,,,Facebook,cryptocompare,PTC,5317,,2017-12-28 01:47:55.340118
352,2390,False,1990.0,https://www.facebook.com/patientory/,Patientory,Facebook,cryptocompare,PTOY,129035,40.0,2017-12-27 21:23:13.266425
353,0,,,,,Facebook,cryptocompare,PURE,370535,,2017-12-28 01:47:56.388044
354,0,,,,,Facebook,cryptocompare,PX,37370,,2017-12-28 01:47:57.031353
355,0,,,,,Facebook,cryptocompare,PXI,15274,,2017-12-28 01:47:57.623247
356,25539,False,25369.0,https://www.facebook.com/QAUProject/,Quantum Project,Facebook,cryptocompare,QAU,170958,17.0,2017-12-28 01:47:58.382468
357,0,,,,,Facebook,cryptocompare,QBK,5361,,2017-12-28 01:47:58.881573
358,0,,,,,Facebook,cryptocompare,QBT,59317,,2017-12-28 01:48:00.229256
359,0,,,,,Facebook,cryptocompare,QORA,5314,,2017-12-28 01:48:01.235520
360,0,,,,,Facebook,cryptocompare,QRK,4351,,2017-12-28 01:48:02.127682
361,0,,,,,Facebook,cryptocompare,QRL,127667,,2017-12-27 21:23:11.584421
362,0,,,,,Facebook,cryptocompare,QSP,397757,,2017-12-28 01:48:03.818015
363,0,,,,,Facebook,cryptocompare,QTUM,112392,,2017-12-27 21:22:57.298679
364,0,,,,,Facebook,cryptocompare,QWARK,116425,,2017-12-27 21:23:02.832592
365,0,,,,,Facebook,cryptocompare,R,345420,,2017-12-28 01:48:06.375605
366,0,,,,,Facebook,cryptocompare,RADI,39707,,2017-12-28 01:48:06.990115
367,0,,,,,Facebook,cryptocompare,RADS,15870,,2017-12-28 01:48:08.622985
368,0,,,,,Facebook,cryptocompare,RATIO,43046,,2017-12-28 01:48:09.113506
369,0,,,,,Facebook,cryptocompare,RBIES,20320,,2017-12-28 01:48:09.650366
370,0,,,,,Facebook,cryptocompare,RBIT,26121,,2017-12-28 01:48:10.099940
371,0,,,,,Facebook,cryptocompare,RBR,5399,,2017-12-28 01:48:10.680856
372,1518,False,1138.0,https://www.facebook.com/nebulouslabs/,Nebulous,Facebook,cryptocompare,SC,13072,38.0,2017-12-27 21:23:18.246801
373,0,,,,,Facebook,cryptocompare,SEQ,131112,,2017-12-27 21:23:23.398039
374,0,,,,,Facebook,cryptocompare,SKY,136269,,2017-12-27 21:23:31.290802
375,0,,,,,Facebook,cryptocompare,SNM,136244,,2017-12-27 21:23:30.148944
376,5944,False,5114.0,https://www.facebook.com/ethstatus/,Status.im,Facebook,cryptocompare,SNT,137013,83.0,2017-12-27 21:23:32.929533
377,0,,,,,Facebook,cryptocompare,SUB*,100944,,2017-12-27 21:22:49.607960
378,0,,,,,Facebook,cryptocompare,TKR,360229,,2017-12-28 01:48:36.204619
379,0,,,,,Facebook,cryptocompare,TKS,35124,,2017-12-28 01:48:37.192274
380,672,False,502.0,https://www.facebook.com/TierionInc/,Tierion,Facebook,cryptocompare,TNT,186309,17.0,2017-12-28 01:48:37.625342
381,0,,,,,Facebook,cryptocompare,TOA,341019,,2017-12-28 01:48:38.317327
382,0,,,,,Facebook,cryptocompare,TODAY,28317,,2017-12-28 01:48:38.745641
383,0,,,,,Facebook,cryptocompare,TOM,215602,,2017-12-28 01:48:39.417177
384,0,,,,,Facebook,cryptocompare,TPG,32882,,2017-12-28 01:48:40.164798
385,0,,,,,Facebook,cryptocompare,TRA,29926,,2017-12-28 01:48:40.784889
386,224,False,184.0,https://www.facebook.com/TerracoinTRC/,TerraCoin TRC,Facebook,cryptocompare,TRC,4626,4.0,2017-12-28 01:48:41.399837
387,0,,,,,Facebook,cryptocompare,TRICK,34483,,2017-12-28 01:48:41.790653
388,0,,,,,Facebook,cryptocompare,TRON,5299,,2017-12-28 01:48:42.614262
389,2630,False,2370.0,https://www.facebook.com/wetrustplatform/,WeTrust,Facebook,cryptocompare,TRST,37040,26.0,2017-12-28 01:48:44.011381
390,0,,,,,Facebook,cryptocompare,TRUMP,20270,,2017-12-28 01:48:44.990264
391,0,,,,,Facebook,cryptocompare,TRUST,5384,,2017-12-28 01:48:45.612729
392,702,False,632.0,https://www.facebook.com/TravelCoin/,Travel Coin,Facebook,cryptocompare,TRV,255293,7.0,2017-12-28 01:48:46.599367
393,593,False,343.0,https://www.facebook.com/TronFoundation-144555002795817/,TronFoundation,Facebook,cryptocompare,TRX,310829,25.0,2017-12-28 01:48:46.990659
394,0,,,,,Facebook,cryptocompare,TSE,49610,,2017-12-28 01:48:47.579319
395,0,,,,,Facebook,cryptocompare,TX,13045,,2017-12-27 21:23:16.326002
396,0,,,,,Facebook,cryptocompare,UBIQ,28652,,2017-12-28 01:48:48.144421
397,0,,,,,Facebook,cryptocompare,UBQ,43044,,2017-12-28 01:48:48.768395
398,0,,,,,Facebook,cryptocompare,UET,191037,,2017-12-28 01:48:49.708201
399,0,,,,,Facebook,cryptocompare,UKG,371005,,2017-12-28 01:48:50.681284
400,0,,,,,Facebook,cryptocompare,UNAT,5381,,2017-12-28 01:48:51.124466
401,0,,,,,Facebook,cryptocompare,UNB,4629,,2017-12-28 01:48:51.803123
402,0,,,,,Facebook,cryptocompare,UNF,29198,,2017-12-28 01:48:52.222957
403,10,False,10.0,https://www.facebook.com/universecoin/,Universe - UNI,Facebook,cryptocompare,UNI,60631,0.0,2017-12-28 01:48:52.817883
404,0,,,,,Facebook,cryptocompare,UNIQ,25594,,2017-12-28 01:48:53.220272
405,372,False,132.0,https://www.facebook.com/unitcoin/,Universal Currency,Facebook,cryptocompare,UNIT,20728,24.0,2017-12-28 01:48:54.151293
406,1096,False,1056.0,https://www.facebook.com/SuperNETorg/,Supernet,Facebook,cryptocompare,UNITY,20635,4.0,2017-12-28 01:48:55.397986
407,0,,,,,Facebook,cryptocompare,URO,4631,,2017-12-28 01:48:56.550218
408,0,,,,,Facebook,cryptocompare,USC,100954,,2017-12-27 21:22:50.523342
409,0,,,,,Facebook,cryptocompare,USDE,5011,,2017-12-28 01:48:57.985786
410,785,False,665.0,https://www.facebook.com/tether.to/,Tether,Facebook,cryptocompare,USDT,171986,12.0,2017-12-28 01:48:58.639297
411,0,,,,,Facebook,cryptocompare,UTC,5012,,2017-12-28 01:48:59.785549
412,0,,,,,Facebook,cryptocompare,VAPOR,30016,,2017-12-28 01:49:00.243354
413,0,,,,,Facebook,cryptocompare,VEC2,22434,,2017-12-28 01:49:01.046814
414,6624,False,894.0,https://www.facebook.com/blockv.io/,BLOCKv,Facebook,cryptocompare,VEE,306482,573.0,2017-12-28 01:49:01.449213
415,0,,,,,Facebook,cryptocompare,VEG,55544,,2017-12-28 01:49:02.420356
416,4424,False,4104.0,https://www.facebook.com/reggiemiddletonfintech/,"Reggie Middleton on Finance, Technology,  Fitness & Family",Facebook,cryptocompare,VERI,136211,32.0,2017-12-27 21:23:28.932081
417,0,,,,,Facebook,cryptocompare,VIOR,5407,,2017-12-28 01:49:03.736142
418,0,,,,,Facebook,cryptocompare,VIP,22212,,2017-12-28 01:49:04.173253
419,0,,,,,Facebook,cryptocompare,VIVO,341205,,2017-12-28 01:49:05.043372
420,383,False,123.0,https://www.facebook.com/voisecomm/,VOISE,Facebook,cryptocompare,VOISE,188352,26.0,2017-12-28 01:49:05.653151
421,0,,,,,Facebook,cryptocompare,VOLT,55553,,2017-12-28 01:49:06.748609
422,0,,,,,Facebook,cryptocompare,VOOT,5016,,2017-12-28 01:49:07.162796
423,0,,,,,Facebook,cryptocompare,VOYA,24305,,2017-12-28 01:49:08.210375
424,0,,,,,Facebook,cryptocompare,VPRC,20718,,2017-12-28 01:49:09.049770
425,0,,,,,Facebook,cryptocompare,VRC,5017,,2017-12-28 01:49:09.654089
426,0,,,,,Facebook,cryptocompare,VSX,325279,,2017-12-28 01:49:10.629446
427,12290,False,7980.0,https://www.facebook.com/vertcoin/,Vertcoin,Facebook,cryptocompare,VTC,5018,431.0,2017-12-28 01:49:11.500263
428,0,,,,,Facebook,cryptocompare,VTX,30377,,2017-12-28 01:49:12.970288
429,3770,False,2630.0,https://www.facebook.com/wandx.co/,WandX,Facebook,cryptocompare,WAND,320621,114.0,2017-12-28 01:49:13.481516
430,0,,,,,Facebook,cryptocompare,WARP,25822,,2017-12-28 01:49:14.011513
431,0,,,,,Facebook,cryptocompare,WASH,32870,,2017-12-28 01:49:14.910669
432,0,,,,,Facebook,cryptocompare,WC,5019,,2017-12-28 01:49:15.491895
433,0,,,,,Facebook,cryptocompare,WDC,5020,,2017-12-28 01:49:16.530660
434,0,,,,,Facebook,cryptocompare,WEALTH,42440,,2017-12-28 01:49:17.525644
435,0,,,,,Facebook,cryptocompare,WGC,24402,,2017-12-28 01:49:18.662283
436,0,,,,,Facebook,cryptocompare,WGO,61667,,2017-12-28 01:49:19.267033
437,0,,,,,Facebook,cryptocompare,WGR,178467,,2017-12-28 01:49:20.110341
438,1246,False,1046.0,https://www.facebook.com/cryptowi/,WiC,Facebook,cryptocompare,WIC,320551,20.0,2017-12-28 01:49:20.662733
439,0,,,,,Facebook,cryptocompare,WINE,32691,,2017-12-28 01:49:21.629835
440,264,False,244.0,https://www.facebook.com/Wisc.Coin/,WisdomCoin,Facebook,cryptocompare,WISC,48794,2.0,2017-12-28 01:49:22.245436
441,0,,,,,Facebook,cryptocompare,WMC,21871,,2017-12-28 01:49:22.661713
442,0,,,,,Facebook,cryptocompare,WOLF,3653,,2017-12-28 01:49:23.589027
443,0,,,,,Facebook,cryptocompare,WOLK,198703,,2017-12-28 01:49:24.263603
444,0,,,,,Facebook,cryptocompare,WOP,37191,,2017-12-28 01:49:24.891171
445,113147,False,14157.0,https://www.facebook.com/worldcoresocial/,Worldcore.eu Payment Institution,Facebook,cryptocompare,WRC,296844,9899.0,2017-12-28 01:49:26.727119
446,0,,,,,Facebook,cryptocompare,WRC*,71873,,2017-12-28 01:49:27.184934
447,22426,False,8976.0,https://www.facebook.com/weigrate/,WeigRate,Facebook,cryptocompare,WRT,299811,1345.0,2017-12-28 01:49:27.788473
448,0,,,,,Facebook,cryptocompare,X2,29376,,2017-12-28 01:49:28.800823
449,0,,,,,Facebook,cryptocompare,XAI,5021,,2017-12-28 01:49:29.206361
450,11606,False,11186.0,https://www.facebook.com/xaurumofficial/,Xaurum Official,Facebook,cryptocompare,XAUR,25082,42.0,2017-12-28 01:49:30.200202
451,0,,,,,Facebook,cryptocompare,XBC,5391,,2017-12-28 01:49:30.848758
452,0,,,,,Facebook,cryptocompare,XBL,375352,,2017-12-28 01:49:31.466862
453,0,,,,,Facebook,cryptocompare,XBOT,5022,,2017-12-28 01:49:31.880046
454,0,,,,,Facebook,cryptocompare,XC,5024,,2017-12-28 01:49:32.292658
455,0,,,,,Facebook,cryptocompare,XCN,5386,,2017-12-28 01:49:33.028039
456,0,,,,,Facebook,cryptocompare,XCO,5408,,2017-12-28 01:49:33.613653
457,0,,,,,Facebook,cryptocompare,XCR,5026,,2017-12-28 01:49:34.151660
458,0,,,,,Facebook,cryptocompare,XDB,20826,,2017-12-28 01:49:34.555127
459,0,,,,,Facebook,cryptocompare,XDC,477743,,2017-12-28 01:49:35.460924
460,0,,,,,Facebook,cryptocompare,XDE2,22430,,2017-12-28 01:49:35.903942
461,0,,,,,Facebook,cryptocompare,XDN,5282,,2017-12-28 01:49:36.698360
462,0,,,,,Facebook,cryptocompare,XDP,3655,,2017-12-28 01:49:37.606457
463,0,,,,,Facebook,cryptocompare,XPS,105220,,2017-12-27 21:22:51.997785
464,0,,,,,Facebook,cryptocompare,ZEN,116180,,2017-12-27 21:23:00.300326
465,2974,False,2294.0,https://www.facebook.com/zrcoin/,ZrCoin,Facebook,cryptocompare,ZRC,129604,68.0,2017-12-27 21:23:14.186381
